,Geol,Dol_den,Lin_order1,Lin_order2,RTP,BGA,eK,eU,eTh,ZR,BA,RB,NB,CE,TH,U,TREE,MGO,CAO,K2O,SIO2,Label
103,5.0,0.0,13416.4072265625,2000.0,183.0,203.0,3.62892746925354,4.438259601593018,46.861732482910156,618.60986328125,540.4151611328125,108.25657653808594,12.912388801574707,92.46620178222656,29.779518127441406,4.3522114753723145,249.4637451171875,1.4143645763397217,2.959925889968872,3.3335745334625244,62.5161018371582,1
104,5.0,0.0,11661.9033203125,0.0,195.0,199.0,2.7946038246154785,3.5622060298919678,25.17753028869629,637.7777709960938,523.9564819335938,110.03181457519531,12.785845756530762,90.5459976196289,33.30788040161133,5.169870376586914,248.84422302246094,1.3351190090179443,2.6749229431152344,3.366727113723755,62.6882438659668,1
105,1.0,0.0,5656.85400390625,2000.0,79.0,203.0,2.0774261951446533,3.1103475093841553,37.98638916015625,733.7794189453125,635.1408081054688,86.51461029052734,11.603767395019531,160.09547424316406,26.929418563842773,4.628868103027344,443.286376953125,1.8088799715042114,2.3002305030822754,2.241201639175415,64.84265899658203,1
106,1.0,0.0,7211.1025390625,2828.427001953125,79.0,195.0,1.8036847114562988,2.599482774734497,21.737205505371094,645.3596801757812,582.6094970703125,78.40474700927734,11.22801399230957,132.0956268310547,20.050783157348633,3.792208671569824,368.0542297363281,1.8636640310287476,2.513231039047241,2.160216808319092,65.12518310546875,1
107,6.0,25.342844009399414,5656.85400390625,2000.0,103.0,207.0,2.789951801300049,2.8662595748901367,16.095035552978516,785.6715087890625,880.054443359375,121.91166687011719,20.094818115234375,131.14682006835938,20.141157150268555,4.692751407623291,360.8238830566406,2.4257569313049316,1.4706097841262817,0.859085738658905,58.32391357421875,1
108,6.0,25.342844009399414,5656.85400390625,2000.0,103.0,207.0,2.789951801300049,2.8662595748901367,16.095035552978516,785.6715087890625,880.054443359375,121.91166687011719,20.094818115234375,131.14682006835938,20.141157150268555,4.692751407623291,360.8238830566406,2.4257569313049316,1.4706097841262817,0.859085738658905,58.32391357421875,1
109,2.0,27.514572143554688,6324.55517578125,10198.0390625,195.0,31.0,2.011274814605713,2.7348580360412598,7.235042095184326,431.6483459472656,418.0744323730469,103.62593078613281,12.286208152770996,65.89839172363281,10.099517822265625,3.501328706741333,199.4271697998047,1.2934908866882324,2.215885877609253,2.622121572494507,63.84765625,1
110,2.0,13.938867568969727,4472.13623046875,10000.0,183.0,63.0,1.9467617273330688,2.189913272857666,9.014546394348145,377.03216552734375,425.15313720703125,104.55170440673828,12.31756591796875,66.25862884521484,10.619757652282715,3.361402750015259,200.05259704589844,1.3101305961608887,2.231205701828003,2.572307825088501,63.02885055541992,1
111,2.0,4.449055194854736,5656.85400390625,0.0,183.0,167.0,2.6868903636932373,2.2345519065856934,19.1968936920166,768.9403686523438,525.7667236328125,73.2625961303711,13.28993034362793,82.0212173461914,16.266571044921875,3.522132396697998,231.8472137451172,3.6062376499176025,2.0480709075927734,0.9978446364402771,60.02614974975586,1
112,2.0,0.0,2828.427001953125,2000.0,159.0,111.0,0.45554450154304504,1.266840934753418,8.193601608276367,612.2110595703125,485.8775634765625,60.76416778564453,14.40332317352295,72.21051788330078,12.745570182800293,2.307826280593872,202.18553161621094,3.920811891555786,2.6613149642944336,1.1361939907073975,60.49583435058594,1
113,2.0,0.0,2828.427001953125,2000.0,159.0,111.0,0.45554450154304504,1.266840934753418,8.193601608276367,612.2110595703125,485.8775634765625,60.76416778564453,14.40332317352295,72.21051788330078,12.745570182800293,2.307826280593872,202.18553161621094,3.920811891555786,2.6613149642944336,1.1361939907073975,60.49583435058594,1
114,3.0,0.0,0.0,8246.2109375,63.0,199.0,0.6659411191940308,1.505556344985962,8.99144172668457,347.3871154785156,483.4627380371094,84.27677917480469,10.891592025756836,90.56562042236328,10.222474098205566,2.6647493839263916,245.866943359375,1.7134937047958374,3.2717535495758057,2.0041258335113525,59.551944732666016,1
115,3.0,0.0,2000.0,8944.2724609375,47.0,135.0,0.5827643275260925,1.5890092849731445,9.77404499053955,387.7864685058594,532.47509765625,72.6118392944336,11.856729507446289,78.15327453613281,10.654768943786621,2.702632427215576,207.8981475830078,1.8703116178512573,3.2385964393615723,1.5839321613311768,60.13726043701172,1
116,3.0,0.0,2000.0,8944.2724609375,47.0,135.0,0.5827643275260925,1.5890092849731445,9.77404499053955,387.7864685058594,532.47509765625,72.6118392944336,11.856729507446289,78.15327453613281,10.654768943786621,2.702632427215576,207.8981475830078,1.8703116178512573,3.2385964393615723,1.5839321613311768,60.13726043701172,1
117,3.0,0.0,2000.0,10770.3291015625,47.0,167.0,1.3276625871658325,1.5643117427825928,7.994076728820801,439.6477966308594,545.8836059570312,73.13517761230469,11.29046630859375,81.3400650024414,9.65230655670166,2.7993321418762207,225.94839477539062,1.7416435480117798,3.279313087463379,1.752853512763977,58.76716232299805,1
118,2.0,0.0,4472.13623046875,2000.0,247.0,219.0,0.8424772024154663,1.9177695512771606,8.071158409118652,660.3624267578125,643.7220458984375,85.02241516113281,12.717464447021484,71.95531463623047,15.241873741149902,2.8558356761932373,198.5185089111328,3.8043458461761475,2.005181074142456,0.8894155621528625,61.964385986328125,1
119,2.0,1.6894546747207642,2828.427001953125,2000.0,95.0,227.0,1.991226077079773,2.244260549545288,13.295357704162598,667.302001953125,648.52197265625,81.7529525756836,12.814469337463379,67.37799072265625,14.992239952087402,2.619424819946289,188.9058074951172,3.6731905937194824,1.7556458711624146,0.9129626154899597,62.10271453857422,1
120,2.0,0.0,10770.3291015625,0.0,79.0,79.0,1.5687434673309326,1.327154517173767,7.181484699249268,735.808837890625,598.9603271484375,78.86514282226562,15.359724998474121,110.54316711425781,18.84429931640625,3.0847201347351074,305.5279235839844,2.987441301345825,1.9488122463226318,1.020094394683838,61.047393798828125,1
121,2.0,0.0,8944.2724609375,2000.0,63.0,95.0,2.203308582305908,2.08601713180542,16.732887268066406,709.4284057617188,579.2889404296875,74.32623291015625,15.180237770080566,97.15276336669922,15.441126823425293,2.7988085746765137,273.58624267578125,3.0873217582702637,1.7676458358764648,1.0008487701416016,60.518585205078125,1
122,2.0,0.0,10770.3291015625,0.0,79.0,79.0,1.5687434673309326,1.327154517173767,7.181484699249268,735.808837890625,598.9603271484375,78.86514282226562,15.359724998474121,110.54316711425781,18.84429931640625,3.0847201347351074,305.5279235839844,2.987441301345825,1.9488122463226318,1.020094394683838,61.047393798828125,1
123,2.0,4.449055194854736,5656.85400390625,0.0,183.0,167.0,2.6868903636932373,2.2345519065856934,19.1968936920166,768.9403686523438,525.7667236328125,73.2625961303711,13.28993034362793,82.0212173461914,16.266571044921875,3.522132396697998,231.8472137451172,3.6062376499176025,2.0480709075927734,0.9978446364402771,60.02614974975586,1
124,2.0,4.449055194854736,5656.85400390625,0.0,183.0,167.0,2.6868903636932373,2.2345519065856934,19.1968936920166,768.9403686523438,525.7667236328125,73.2625961303711,13.28993034362793,82.0212173461914,16.266571044921875,3.522132396697998,231.8472137451172,3.6062376499176025,2.0480709075927734,0.9978446364402771,60.02614974975586,1
125,2.0,94.51105499267578,2000.0,4472.13623046875,219.0,63.0,1.9051698446273804,1.8281382322311401,6.887845039367676,438.6426086425781,327.52520751953125,112.45594024658203,13.878479957580566,55.24760055541992,13.165311813354492,2.5009958744049072,159.47157287597656,1.3661147356033325,1.6520590782165527,2.2823755741119385,60.9015998840332,1
126,2.0,94.51105499267578,2000.0,4472.13623046875,219.0,63.0,1.9051698446273804,1.8281382322311401,6.887845039367676,438.6426086425781,327.52520751953125,112.45594024658203,13.878479957580566,55.24760055541992,13.165311813354492,2.5009958744049072,159.47157287597656,1.3661147356033325,1.6520590782165527,2.2823755741119385,60.9015998840332,1
127,2.0,41.947940826416016,4472.13623046875,8944.2724609375,247.0,79.0,1.4205092191696167,1.7482050657272339,5.518586158752441,437.15155029296875,324.2716064453125,93.50050354003906,14.005688667297363,59.90678405761719,10.634101867675781,2.402618885040283,168.33822631835938,1.1868243217468262,1.123533844947815,1.9610284566879272,60.96126174926758,1
128,2.0,69.75993347167969,2000.0,6324.55517578125,235.0,63.0,1.4470834732055664,1.119330644607544,6.784302234649658,460.0615539550781,275.3114013671875,141.9539337158203,13.759989738464355,51.86061096191406,12.101642608642578,2.398071527481079,142.62278747558594,0.9702743291854858,0.6293709874153137,3.086857557296753,62.65060806274414,1
129,4.0,68.58773803710938,5656.85400390625,10000.0,243.0,79.0,0.9752734303474426,2.478264570236206,7.899291515350342,436.7698669433594,331.4869384765625,91.04637145996094,14.279858589172363,53.93085861206055,11.546813011169434,2.4049227237701416,154.2009735107422,1.2829575538635254,1.206954836845398,1.9456404447555542,60.23755645751953,1
130,2.0,49.65439224243164,0.0,4000.0,223.0,79.0,1.5020849704742432,1.1017425060272217,4.782864570617676,368.93988037109375,340.2452392578125,103.66202545166016,12.640073776245117,50.54618835449219,12.777949333190918,2.4177300930023193,147.759765625,1.4382575750350952,1.6948902606964111,2.178856611251831,60.99869155883789,1
131,2.0,94.51105499267578,2000.0,4472.13623046875,219.0,63.0,1.9051698446273804,1.8281382322311401,6.887845039367676,438.6426086425781,327.52520751953125,112.45594024658203,13.878479957580566,55.24760055541992,13.165311813354492,2.5009958744049072,159.47157287597656,1.3661147356033325,1.6520590782165527,2.2823755741119385,60.9015998840332,1
132,2.0,0.43006935715675354,10000.0,10198.0390625,151.0,47.0,1.2753499746322632,1.4443835020065308,7.666691780090332,591.7139282226562,335.53564453125,62.026737213134766,16.62369155883789,76.17546081542969,10.197723388671875,2.47623610496521,215.85064697265625,1.0634534358978271,1.4075556993484497,1.6049764156341553,64.47885131835938,1
133,2.0,2.1858222484588623,10000.0,12000.0,151.0,47.0,1.4081101417541504,1.441484808921814,7.770811557769775,817.009521484375,472.34588623046875,81.50851440429688,23.84379768371582,141.09567260742188,12.992242813110352,2.4825305938720703,405.146484375,0.9176022410392761,1.1383544206619263,2.2906830310821533,62.58431625366211,1
134,2.0,2.1858222484588623,10000.0,12000.0,151.0,47.0,1.4081101417541504,1.441484808921814,7.770811557769775,817.009521484375,472.34588623046875,81.50851440429688,23.84379768371582,141.09567260742188,12.992242813110352,2.4825305938720703,405.146484375,0.9176022410392761,1.1383544206619263,2.2906830310821533,62.58431625366211,1
135,2.0,14.012737274169922,8485.28125,10000.0,159.0,63.0,1.4130109548568726,2.314619541168213,8.821650505065918,545.1437377929688,259.9248046875,40.60179138183594,13.146148681640625,102.79134368896484,7.766693115234375,2.4896323680877686,276.8979797363281,0.8831855654716492,1.5586903095245361,1.2388346195220947,60.874874114990234,1
136,5.0,0.0,2000.0,2000.0,255.0,143.0,3.113812208175659,3.566255807876587,32.658363342285156,1255.505615234375,746.8201904296875,135.59385681152344,17.14301109313965,150.9894256591797,41.35501480102539,8.268481254577637,409.50225830078125,1.7532528638839722,1.234634280204773,1.012769341468811,61.28586959838867,1
137,5.0,0.0,2000.0,2000.0,255.0,143.0,3.113812208175659,3.566255807876587,32.658363342285156,1255.505615234375,746.8201904296875,135.59385681152344,17.14301109313965,150.9894256591797,41.35501480102539,8.268481254577637,409.50225830078125,1.7532528638839722,1.234634280204773,1.012769341468811,61.28586959838867,1
138,2.0,41.947940826416016,4472.13623046875,8944.2724609375,247.0,79.0,1.4205092191696167,1.7482050657272339,5.518586158752441,437.15155029296875,324.2716064453125,93.50050354003906,14.005688667297363,59.90678405761719,10.634101867675781,2.402618885040283,168.33822631835938,1.1868243217468262,1.123533844947815,1.9610284566879272,60.96126174926758,1
139,4.0,68.58773803710938,5656.85400390625,10000.0,243.0,79.0,0.9752734303474426,2.478264570236206,7.899291515350342,436.7698669433594,331.4869384765625,91.04637145996094,14.279858589172363,53.93085861206055,11.546813011169434,2.4049227237701416,154.2009735107422,1.2829575538635254,1.206954836845398,1.9456404447555542,60.23755645751953,1
140,2.0,0.0,10000.0,15231.546875,183.0,95.0,0.4253949224948883,0.979821503162384,3.3850290775299072,469.79803466796875,236.07275390625,42.883766174316406,9.44751262664795,85.38790893554688,6.281918048858643,2.485058307647705,232.27906799316406,0.8274809122085571,1.0141963958740234,0.9923923015594482,41.11995315551758,1
141,2.0,0.0,8485.28125,14000.0,191.0,79.0,1.294959306716919,1.6928114891052246,7.112757682800293,919.591064453125,430.49066162109375,70.85874938964844,15.927604675292969,106.4859390258789,9.377056121826172,2.4815053939819336,297.4898986816406,1.0265212059020996,1.1435623168945312,1.8471647500991821,60.647884368896484,1
142,5.0,0.0,2828.427001953125,0.0,243.0,175.0,3.35583758354187,5.150762557983398,33.02973175048828,1297.115234375,806.8815307617188,124.27827453613281,21.68242835998535,200.9469757080078,42.77072525024414,8.803319931030273,559.0530395507812,2.4029276371002197,1.1639363765716553,0.971062183380127,59.94343948364258,1
143,5.0,0.0,2828.427001953125,0.0,243.0,175.0,3.35583758354187,5.150762557983398,33.02973175048828,1297.115234375,806.8815307617188,124.27827453613281,21.68242835998535,200.9469757080078,42.77072525024414,8.803319931030273,559.0530395507812,2.4029276371002197,1.1639363765716553,0.971062183380127,59.94343948364258,1
144,5.0,20.80565071105957,7211.1025390625,2000.0,199.0,191.0,2.2606024742126465,2.6179490089416504,19.406017303466797,1206.902099609375,755.2919311523438,117.30371856689453,14.093741416931152,104.62527465820312,29.28412437438965,5.569276809692383,289.0946960449219,2.1059458255767822,1.3602293729782104,0.9852740168571472,63.14165496826172,1
145,5.0,0.0,8944.2724609375,2000.0,211.0,127.0,3.833794355392456,4.5977091789245605,40.28673553466797,1195.6920166015625,647.9830932617188,129.0694122314453,11.086372375488281,88.93147277832031,39.32958221435547,3.1994950771331787,244.4804229736328,1.519593358039856,1.1889129877090454,1.0175169706344604,61.72280502319336,1
146,5.0,0.0,8944.2724609375,2000.0,211.0,127.0,3.833794355392456,4.5977091789245605,40.28673553466797,1195.6920166015625,647.9830932617188,129.0694122314453,11.086372375488281,88.93147277832031,39.32958221435547,3.1994950771331787,244.4804229736328,1.519593358039856,1.1889129877090454,1.0175169706344604,61.72280502319336,1
147,5.0,2.1936302185058594,7211.1025390625,0.0,255.0,183.0,2.9585869312286377,3.1192433834075928,29.802406311035156,1132.8663330078125,656.9248046875,125.94153594970703,11.216635704040527,97.31685638427734,34.94437789916992,3.6332790851593018,263.13934326171875,1.6475518941879272,1.2368769645690918,1.0485339164733887,62.29248046875,1
148,5.0,35.09168243408203,5656.85400390625,0.0,227.0,175.0,2.6973042488098145,3.759126663208008,26.60491943359375,1305.245361328125,740.829345703125,121.04707336425781,14.487045288085938,113.12065124511719,34.59720993041992,6.046322345733643,299.35113525390625,1.911062240600586,1.2426804304122925,0.9320301413536072,63.53868865966797,1
149,5.0,35.09168243408203,5656.85400390625,0.0,227.0,175.0,2.6973042488098145,3.759126663208008,26.60491943359375,1305.245361328125,740.829345703125,121.04707336425781,14.487045288085938,113.12065124511719,34.59720993041992,6.046322345733643,299.35113525390625,1.911062240600586,1.2426804304122925,0.9320301413536072,63.53868865966797,1
150,2.0,40.8822021484375,16492.421875,0.0,167.0,223.0,1.9730861186981201,2.133883476257324,10.77404499053955,788.9111328125,783.1807861328125,82.23980712890625,12.352889060974121,64.7812728881836,17.03489875793457,3.2788660526275635,184.96649169921875,2.901944637298584,1.7326122522354126,0.878180980682373,61.82514190673828,1
151,2.0,33.76405715942383,16124.515625,0.0,95.0,167.0,1.7444390058517456,2.0757386684417725,10.880451202392578,759.6001586914062,768.0491333007812,79.85740661621094,12.080728530883789,61.8484001159668,15.391040802001953,3.271573066711426,178.2064208984375,2.8516440391540527,1.7147281169891357,0.8741401433944702,62.24467086791992,1
152,5.0,125.8044204711914,5656.85400390625,0.0,47.0,195.0,2.764453172683716,3.5498874187469482,11.195066452026367,1334.1844482421875,772.3677978515625,112.50102233886719,15.127155303955078,117.38429260253906,27.2220516204834,5.75119686126709,332.3267822265625,2.3861753940582275,1.4305295944213867,1.0024452209472656,61.60405731201172,1
153,5.0,124.82201385498047,4472.13623046875,0.0,111.0,203.0,3.08031964302063,2.5055861473083496,10.104397773742676,1200.989990234375,825.7305908203125,107.67900085449219,13.773019790649414,122.23316955566406,25.063922882080078,5.492621898651123,344.29376220703125,2.444796562194824,1.3115214109420776,0.8828440308570862,62.95752716064453,1
154,5.0,28.85048484802246,2000.0,0.0,47.0,159.0,2.373737335205078,2.667017936706543,17.578283309936523,1223.1251220703125,782.4389038085938,108.72528076171875,13.397369384765625,119.66365814208984,27.91904067993164,5.451336860656738,339.5273742675781,2.2957706451416016,1.4198459386825562,0.9466456174850464,62.96910095214844,1
155,5.0,52.41073226928711,4472.13623046875,2000.0,63.0,191.0,3.6783385276794434,3.211064100265503,15.450640678405762,1130.7071533203125,767.2039184570312,114.61036682128906,14.842390060424805,135.05274963378906,28.536731719970703,5.509570598602295,385.0442810058594,2.306008815765381,1.5003414154052734,0.9370371103286743,62.11129379272461,1
156,4.0,65.6768798828125,2000.0,0.0,103.0,243.0,1.868177056312561,1.4750045537948608,12.609570503234863,652.1533203125,779.1817626953125,87.87545776367188,12.521896362304688,131.00473022460938,17.691017150878906,3.833693504333496,392.60302734375,4.872100830078125,1.7823090553283691,0.9144259691238403,59.38787078857422,1
157,5.0,91.54322814941406,2828.427001953125,0.0,79.0,175.0,2.8016440868377686,3.639152765274048,18.590068817138672,1384.08447265625,795.2049560546875,110.96554565429688,14.425174713134766,120.35150909423828,27.677555084228516,5.797788619995117,341.0414733886719,2.329582452774048,1.4183908700942993,0.9254699349403381,63.088218688964844,1
158,5.0,91.54322814941406,2828.427001953125,0.0,79.0,175.0,2.8016440868377686,3.639152765274048,18.590068817138672,1384.08447265625,795.2049560546875,110.96554565429688,14.425174713134766,120.35150909423828,27.677555084228516,5.797788619995117,341.0414733886719,2.329582452774048,1.4183908700942993,0.9254699349403381,63.088218688964844,1
159,5.0,209.28346252441406,2828.427001953125,0.0,159.0,175.0,2.1722025871276855,2.6416311264038086,23.885210037231445,1237.920654296875,756.40380859375,115.63001251220703,15.11966609954834,186.61756896972656,38.661041259765625,6.229919910430908,542.7450561523438,2.2836546897888184,1.4646855592727661,0.9462124109268188,62.63729476928711,1
160,5.0,106.32144165039062,4472.13623046875,2000.0,79.0,191.0,1.9772591590881348,3.4825994968414307,15.845477104187012,1307.4462890625,784.0519409179688,114.77832794189453,15.156012535095215,132.9473114013672,28.793132781982422,5.637504577636719,376.46429443359375,2.1546518802642822,1.394635796546936,0.9742471575737,62.45384979248047,1
161,5.0,52.41073226928711,4472.13623046875,2000.0,63.0,191.0,3.6783385276794434,3.211064100265503,15.450640678405762,1130.7071533203125,767.2039184570312,114.61036682128906,14.842390060424805,135.05274963378906,28.536731719970703,5.509570598602295,385.0442810058594,2.306008815765381,1.5003414154052734,0.9370371103286743,62.11129379272461,1
162,4.0,43.08677673339844,2828.427001953125,0.0,31.0,239.0,1.257077932357788,2.0657336711883545,10.244573593139648,779.724609375,783.47265625,96.34695434570312,11.694520950317383,131.78854370117188,17.064157485961914,4.300137042999268,388.8238830566406,3.5557453632354736,1.8947125673294067,0.9594969153404236,59.476200103759766,1
163,1.0,29.4401912689209,2000.0,0.0,111.0,143.0,2.661555528640747,2.84378981590271,17.46071434020996,1258.4720458984375,773.3634643554688,109.49578857421875,13.463910102844238,179.30226135253906,41.94746398925781,6.491786479949951,509.67431640625,2.1723992824554443,1.3600040674209595,0.9774397611618042,63.10218048095703,1
164,1.0,29.4401912689209,2000.0,0.0,111.0,143.0,2.661555528640747,2.84378981590271,17.46071434020996,1258.4720458984375,773.3634643554688,109.49578857421875,13.463910102844238,179.30226135253906,41.94746398925781,6.491786479949951,509.67431640625,2.1723992824554443,1.3600040674209595,0.9774397611618042,63.10218048095703,1
165,4.0,90.27748107910156,2828.427001953125,0.0,79.0,167.0,3.358712911605835,2.558649778366089,14.820244789123535,1554.723876953125,743.9654541015625,111.29961395263672,14.925139427185059,162.24758911132812,37.50295639038086,6.832229137420654,457.89776611328125,2.081190586090088,1.3468081951141357,1.0408192873001099,62.4862060546875,1
166,5.0,99.2072525024414,4000.0,0.0,175.0,151.0,3.5094125270843506,2.221116065979004,19.6694393157959,1089.052001953125,807.985595703125,107.92253875732422,13.16304874420166,141.30458068847656,31.959270477294922,4.347439289093018,393.7544860839844,2.2074692249298096,1.4719629287719727,0.9558905959129333,63.298561096191406,1
167,5.0,115.89757537841797,4472.13623046875,0.0,203.0,167.0,1.9316511154174805,2.983616352081299,32.11098098754883,1057.3831787109375,768.0140991210938,104.68238830566406,12.642285346984863,135.04055786132812,32.140933990478516,4.207931041717529,369.4422912597656,2.3918569087982178,1.4791622161865234,0.9521154165267944,62.88716125488281,1
168,1.0,81.80565643310547,2828.427001953125,2000.0,111.0,135.0,3.610257863998413,4.228806972503662,31.443065643310547,1057.8682861328125,766.94580078125,114.02259826660156,13.905950546264648,141.38189697265625,32.477569580078125,4.552219867706299,399.5370788574219,2.1638076305389404,1.4166935682296753,0.9187219142913818,63.24961853027344,1
169,5.0,99.2072525024414,4000.0,0.0,175.0,151.0,3.5094125270843506,2.221116065979004,19.6694393157959,1089.052001953125,807.985595703125,107.92253875732422,13.16304874420166,141.30458068847656,31.959270477294922,4.347439289093018,393.7544860839844,2.2074692249298096,1.4719629287719727,0.9558905959129333,63.298561096191406,1
170,5.0,115.89757537841797,4472.13623046875,0.0,203.0,167.0,1.9316511154174805,2.983616352081299,32.11098098754883,1057.3831787109375,768.0140991210938,104.68238830566406,12.642285346984863,135.04055786132812,32.140933990478516,4.207931041717529,369.4422912597656,2.3918569087982178,1.4791622161865234,0.9521154165267944,62.88716125488281,1
171,5.0,204.72630310058594,6324.55517578125,0.0,111.0,151.0,3.133176803588867,2.67499041557312,20.81074333190918,1051.562255859375,704.7147216796875,104.20048522949219,13.443626403808594,129.88311767578125,31.510202407836914,4.386819362640381,358.33111572265625,2.1928608417510986,1.4918633699417114,1.0678387880325317,62.43624496459961,1
172,1.0,105.8816909790039,2000.0,0.0,191.0,151.0,2.3826301097869873,4.090014934539795,28.635644912719727,1037.5101318359375,737.935546875,117.4770736694336,14.20848274230957,138.672119140625,32.50535583496094,4.619614124298096,393.78033447265625,2.134882926940918,1.353035569190979,0.867488443851471,63.41970443725586,1
173,1.0,133.22422790527344,2828.427001953125,0.0,167.0,151.0,2.4774458408355713,2.973097562789917,26.735918045043945,1117.10205078125,772.331298828125,122.50172424316406,15.491117477416992,138.393310546875,32.10248947143555,4.880365371704102,391.8862609863281,1.9928172826766968,1.366007924079895,0.8833528757095337,63.75722122192383,1
174,1.0,135.4110565185547,0.0,0.0,159.0,159.0,2.3504157066345215,2.7872366905212402,19.765796661376953,1027.8138427734375,736.0358276367188,120.95130157470703,15.146020889282227,142.624755859375,30.997493743896484,5.069518089294434,408.41790771484375,2.2732746601104736,1.4897156953811646,0.8711372017860413,63.434242248535156,1
175,4.0,41.88348388671875,2000.0,0.0,31.0,231.0,1.3934160470962524,1.8451952934265137,15.353206634521484,657.6585693359375,749.7894287109375,87.07521057128906,13.540534973144531,194.95419311523438,21.623807907104492,4.583942413330078,577.3636474609375,5.639143466949463,2.4056873321533203,1.1119211912155151,56.642208099365234,1
176,4.0,43.08677673339844,2828.427001953125,0.0,31.0,239.0,1.257077932357788,2.0657336711883545,10.244573593139648,779.724609375,783.47265625,96.34695434570312,11.694520950317383,131.78854370117188,17.064157485961914,4.300137042999268,388.8238830566406,3.5557453632354736,1.8947125673294067,0.9594969153404236,59.476200103759766,1
177,1.0,29.4401912689209,2000.0,0.0,111.0,143.0,2.661555528640747,2.84378981590271,17.46071434020996,1258.4720458984375,773.3634643554688,109.49578857421875,13.463910102844238,179.30226135253906,41.94746398925781,6.491786479949951,509.67431640625,2.1723992824554443,1.3600040674209595,0.9774397611618042,63.10218048095703,1
178,1.0,103.92424774169922,0.0,0.0,203.0,159.0,2.3992414474487305,2.7646687030792236,15.783184051513672,1103.783935546875,781.6033325195312,109.25346374511719,12.782793045043945,144.24855041503906,31.682207107543945,4.869302749633789,410.62774658203125,2.2669899463653564,1.4461958408355713,0.9275543093681335,62.897850036621094,1
179,5.0,209.28346252441406,2828.427001953125,0.0,159.0,175.0,2.1722025871276855,2.6416311264038086,23.885210037231445,1237.920654296875,756.40380859375,115.63001251220703,15.11966609954834,186.61756896972656,38.661041259765625,6.229919910430908,542.7450561523438,2.2836546897888184,1.4646855592727661,0.9462124109268188,62.63729476928711,1
180,5.0,209.28346252441406,2828.427001953125,0.0,159.0,175.0,2.1722025871276855,2.6416311264038086,23.885210037231445,1237.920654296875,756.40380859375,115.63001251220703,15.11966609954834,186.61756896972656,38.661041259765625,6.229919910430908,542.7450561523438,2.2836546897888184,1.4646855592727661,0.9462124109268188,62.63729476928711,1
181,5.0,151.1058807373047,4000.0,0.0,207.0,167.0,2.9530436992645264,2.487372636795044,11.382768630981445,1154.075439453125,740.75,115.30509948730469,15.950043678283691,214.3371124267578,43.60676956176758,6.696200370788574,630.2839965820312,2.3646013736724854,1.501341462135315,0.9542080163955688,62.64335250854492,1
182,1.0,159.59481811523438,2000.0,0.0,219.0,151.0,2.073496103286743,3.570053815841675,24.60183334350586,991.9491577148438,712.6854248046875,116.23614501953125,14.620641708374023,156.36875915527344,32.71260070800781,5.160976886749268,448.56610107421875,2.497588634490967,1.6009066104888916,0.8905194401741028,62.76424789428711,1
183,5.0,209.22642517089844,2000.0,0.0,195.0,151.0,2.840350866317749,3.3822436332702637,20.45473861694336,1012.3970336914062,740.0072631835938,115.89547729492188,13.690105438232422,149.91036987304688,31.34019660949707,4.7449750900268555,427.20526123046875,2.366697311401367,1.5218696594238281,0.8763495683670044,63.03439712524414,1
184,1.0,135.4110565185547,0.0,0.0,159.0,159.0,2.3504157066345215,2.7872366905212402,19.765796661376953,1027.8138427734375,736.0358276367188,120.95130157470703,15.146020889282227,142.624755859375,30.997493743896484,5.069518089294434,408.41790771484375,2.2732746601104736,1.4897156953811646,0.8711372017860413,63.434242248535156,1
185,1.0,135.4110565185547,0.0,0.0,159.0,159.0,2.3504157066345215,2.7872366905212402,19.765796661376953,1027.8138427734375,736.0358276367188,120.95130157470703,15.146020889282227,142.624755859375,30.997493743896484,5.069518089294434,408.41790771484375,2.2732746601104736,1.4897156953811646,0.8711372017860413,63.434242248535156,1
186,5.0,209.22642517089844,2000.0,0.0,195.0,151.0,2.840350866317749,3.3822436332702637,20.45473861694336,1012.3970336914062,740.0072631835938,115.89547729492188,13.690105438232422,149.91036987304688,31.34019660949707,4.7449750900268555,427.20526123046875,2.366697311401367,1.5218696594238281,0.8763495683670044,63.03439712524414,1
187,1.0,159.59481811523438,2000.0,0.0,219.0,151.0,2.073496103286743,3.570053815841675,24.60183334350586,991.9491577148438,712.6854248046875,116.23614501953125,14.620641708374023,156.36875915527344,32.71260070800781,5.160976886749268,448.56610107421875,2.497588634490967,1.6009066104888916,0.8905194401741028,62.76424789428711,1
188,5.0,209.22642517089844,2000.0,0.0,195.0,151.0,2.840350866317749,3.3822436332702637,20.45473861694336,1012.3970336914062,740.0072631835938,115.89547729492188,13.690105438232422,149.91036987304688,31.34019660949707,4.7449750900268555,427.20526123046875,2.366697311401367,1.5218696594238281,0.8763495683670044,63.03439712524414,1
189,1.0,111.08003234863281,0.0,0.0,219.0,159.0,3.176021099090576,4.423620700836182,46.03597640991211,1092.147216796875,763.8331909179688,112.92271423339844,14.152017593383789,129.9691925048828,29.131837844848633,4.867346286773682,372.5992126464844,2.220885753631592,1.445593237876892,0.8846603035926819,63.855472564697266,1
190,2.0,31.87929916381836,2000.0,0.0,223.0,231.0,1.350440502166748,1.9230483770370483,7.764457702636719,848.31103515625,801.2496948242188,87.31039428710938,10.902107238769531,62.77339553833008,19.69560432434082,3.9561641216278076,178.35447692871094,3.0255849361419678,1.7244088649749756,0.836726725101471,63.220664978027344,1
