,Geol,Dol_den,Lin_order1,Lin_order2,RTP,BGA,eK,eU,eTh,ZR,BA,RB,NB,CE,TH,U,TREE,MGO,CAO,K2O,SIO2
6043,2.0,0.0,5656.85400390625,2828.427001953125,167.0,159.0,1.4967776536941528,1.7254565954208374,7.848158359527588,424.0259704589844,526.1145629882812,77.17581176757812,29.906259536743164,56.896888732910156,12.033998489379883,2.586000442504883,164.23927307128906,1.3937863111495972,3.010637044906616,2.266514301300049,61.95077896118164
6044,2.0,0.0,7211.1025390625,4472.13623046875,111.0,167.0,1.5229671001434326,1.449566125869751,5.353814601898193,416.77508544921875,519.8180541992188,84.45753479003906,20.707324981689453,63.440643310546875,13.354205131530762,2.7835686206817627,180.87008666992188,1.3692598342895508,2.9173567295074463,2.2582247257232666,61.182212829589844
6045,2.0,0.0,8944.2724609375,6324.55517578125,135.0,191.0,1.4775131940841675,1.9909640550613403,6.890790939331055,407.7948303222656,516.0941772460938,88.11328887939453,16.618396759033203,65.80717468261719,14.089540481567383,2.9150233268737793,186.78770446777344,1.3050322532653809,2.841437339782715,2.2849349975585938,61.002864837646484
6046,2.0,6.634080410003662,10770.3291015625,4472.13623046875,143.0,183.0,2.0867252349853516,1.6890813112258911,5.563912868499756,395.6977233886719,512.888916015625,89.86251831054688,14.714550018310547,66.42202758789062,14.406954765319824,2.995530605316162,188.16162109375,1.2414813041687012,2.7932546138763428,2.3067526817321777,60.995540618896484
6047,2.0,6.634191989898682,12649.1103515625,2828.427001953125,103.0,167.0,3.652705192565918,1.6592090129852295,9.894124984741211,354.540283203125,507.73931884765625,92.90235137939453,12.050558090209961,66.5149154663086,14.558887481689453,3.1394217014312744,188.37252807617188,1.0790607929229736,2.677126169204712,2.3620293140411377,61.21469497680664
6048,3.0,0.0,14560.2197265625,2000.0,135.0,135.0,2.2591075897216797,2.621678113937378,9.297701835632324,291.7315368652344,501.6530456542969,95.68325805664062,9.607409477233887,65.14099884033203,14.171022415161133,3.2660586833953857,185.2184295654297,0.8647454380989075,2.549950361251831,2.424886465072632,61.672359466552734
6049,3.0,0.0,15620.5,2828.427001953125,159.0,159.0,2.9011030197143555,1.7631144523620605,10.744383811950684,291.3230895996094,495.8958740234375,94.6085205078125,9.139174461364746,64.90248107910156,14.69067096710205,3.2926697731018066,184.8151092529297,0.8464353680610657,2.5745749473571777,2.4215176105499268,61.708736419677734
6050,2.0,0.0,14142.1357421875,4472.13623046875,135.0,167.0,2.3354954719543457,2.9640400409698486,12.342911720275879,272.03125,495.386474609375,95.1954345703125,8.5446195602417,68.30165100097656,15.408159255981445,3.391223192214966,194.47544860839844,0.7811940908432007,2.5135438442230225,2.451555013656616,61.672855377197266
6051,2.0,22.66618537902832,12806.2490234375,2828.427001953125,143.0,175.0,2.2196297645568848,2.014113187789917,12.848856925964355,296.5150146484375,489.7408447265625,92.98347473144531,9.188348770141602,68.74434661865234,15.64462661743164,3.3624074459075928,193.9816131591797,0.8365873694419861,2.754859447479248,2.3871805667877197,61.053226470947266
6052,2.0,31.025148391723633,11313.7080078125,2000.0,183.0,159.0,1.912680745124817,2.177201509475708,10.358024597167969,342.546630859375,497.4769287109375,92.83076477050781,10.595335960388184,73.50154113769531,16.5428466796875,3.397975206375122,207.76443481445312,0.9475533366203308,2.932295322418213,2.3922314643859863,60.190799713134766
6053,2.0,0.0,10000.0,2000.0,235.0,195.0,2.3963863849639893,2.1511991024017334,10.42812728881836,322.77740478515625,496.966552734375,92.60759735107422,10.566567420959473,75.26895904541016,16.75695037841797,3.3081626892089844,211.94168090820312,0.8705698251724243,2.658071756362915,2.434924602508545,60.429176330566406
6054,2.0,0.0,8485.28125,0.0,215.0,199.0,2.4851560592651367,1.7283098697662354,10.384260177612305,296.3343200683594,498.8110046386719,91.89835357666016,10.297497749328613,74.3844223022461,16.7093448638916,3.2222838401794434,208.91799926757812,0.78072190284729,2.5808422565460205,2.4756808280944824,60.66708755493164
6055,2.0,0.0,7211.1025390625,0.0,183.0,199.0,2.5163111686706543,1.9087518453598022,11.84654712677002,346.4863586425781,491.49737548828125,93.93569946289062,9.91628646850586,71.18712615966797,17.26211929321289,3.3550877571105957,203.22023010253906,0.8604051470756531,2.4439992904663086,2.531191825866699,61.600223541259766
6056,2.0,0.0,5656.85400390625,2000.0,183.0,199.0,2.0657875537872314,2.1827805042266846,11.08154296875,513.7178955078125,459.9664001464844,98.46847534179688,10.445978164672852,64.7223129272461,16.862972259521484,3.476574182510376,188.6474151611328,1.0658869743347168,2.441173791885376,2.5890791416168213,61.68577575683594
